Gene ID,Gene class (BV-BRC),Gene subsystem (BV-BRC),Gene annotation (BV-BRC),logFC,logCPM,PValue,FDR,Bt_1_mono_rep1,Bt_1_mono_rep2,Bt_1_mono_rep3,Bt_1_mono_rep4,Bt_1_mono_rep5,Bil_Bt_rep1,Bil_Bt_rep2,Bil_Bt_rep3,Bil_Bt_rep4,Bil_Bt_rep5,Bil_Bt_rep6
QI0072_2114,"Cofactors, Vitamins, Prosthetic Groups",Biotin synthesis & utilization,Pimeloyl-[acyl-carrier protein] methyl ester esterase BioG (EC 3.1.1.85),-1.804798165,4.515084444,1.52E-11,7.81E-11,379.667,845.892,1243.497,1109.362,1637.536,115.668,148.366,172.555,152.676,150.816,150.074
QI0072_2115,"Cofactors, Vitamins, Prosthetic Groups",Biotin synthesis & utilization,Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197),-1.909523777,3.629811766,1.52E-13,9.39E-13,225.992,528.294,667.994,548.484,840.207,76.49,85.451,93.141,58.493,65.322,78.885
QI0072_2116,"Cofactors, Vitamins, Prosthetic Groups",Biotin synthesis & utilization,Dethiobiotin synthase BioD (EC 6.3.3.3),-2.229254734,5.877880131,9.40E-22,1.01E-20,1238.439,2398.598,3349.221,2806.459,4627.776,249.992,329.598,316.678,305.351,358.308,282.833
QI0072_2117,#N/A,#N/A,Two-component system sensor histidine kinase,-2.830016037,2.396550309,5.46E-33,1.01E-31,168.364,215.884,293.917,259.264,367.527,13.059,24.415,18.628,27.759,17.291,12.506
QI0072_2118,#N/A,#N/A,Two-component system sensor histidine kinase,-1.591720852,8.692092333,3.34E-40,7.97E-39,15342.629,13046.462,19799.35,17864.45,23556.43,2553.092,3726.056,3479.539,2796.739,3301.619,2552.227
QI0072_2119,#N/A,#N/A,Biotin carboxyl carrier protein > methylmalonyl-CoA decarboxylase%3B Biotin carboxyl carrier protein,-5.918466078,7.305909999,1.68E-105,2.74E-103,13190.051,5889.071,8892.545,8409.048,9336.203,67.162,80.756,63.728,91.209,93.179,75.999
QI0072_212,#N/A,#N/A,hypothetical protein,-1.324294465,-0.054251189,0.001481578,0.002908503,29.379,21.796,49.329,38.218,26.544,13.059,15.024,1.961,6.94,2.882,2.886
QI0072_2120,#N/A,#N/A,Propionyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.3),-5.500872138,9.42332181,9.99E-121,2.04E-118,44591.705,27331.145,41770.196,39679.841,46813.733,336.743,411.293,412.76,569.063,549.469,423.287
QI0072_2121,"Fatty Acids, Lipids, and Isoprenoids",Fatty Acid Biosynthesis FASII,Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2) / Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)%3B Propionyl-CoA carboxylase beta chain (EC 6.4.1.3),-4.512982956,9.356891274,6.30E-87,5.61E-85,39617.61,27179.611,38949.204,36268.088,44248.192,571.811,733.379,870.62,1070.712,988.468,759.03
QI0072_2122,#N/A,#N/A,hypothetical protein,-3.383032346,6.363360564,6.14E-52,2.21E-50,5720.999,3119.942,4508.447,3879.669,4484.849,158.577,226.305,238.244,258.755,221.901,201.061
QI0072_2123,#N/A,#N/A,Immunoreactive 53 kDa antigen PG123,-3.955841652,7.096136473,1.07E-112,1.95E-110,7645.325,5712.628,8577.046,7237.71,8674.655,193.091,266.683,293.148,241.902,277.616,242.428
QI0072_2124,#N/A,#N/A,L-lactate permease,-3.085091435,7.684320956,6.76E-59,2.95E-57,13837.519,8690.376,10237.783,8874.898,11107.478,764.902,646.989,656.887,706.868,651.294,528.147
QI0072_2125,#N/A,#N/A,hypothetical protein,-1.576125698,6.457465008,1.11E-20,1.12E-19,4369.564,2856.314,3844.564,3197.938,4316.399,943.068,873.294,600.022,564.106,564.839,457.919
QI0072_2126,Protein Synthesis,"Translation termination factors, bacterial",Peptide chain release factor homolog,-1.568523003,5.810760686,5.42E-38,1.17E-36,1988.734,1869.266,2722.334,2168.111,3346.536,472,481.72,457.86,415.396,391.929,312.655
QI0072_2137,#N/A,#N/A,putative ferric aerobactin receptor,-2.318518987,1.414054991,6.28E-09,2.51E-08,36.159,111.056,141.82,122.918,197.035,12.126,15.963,8.824,17.845,17.291,2.886
QI0072_2148,#N/A,#N/A,Uncharacterized UPF0118 membrane protein,-2.315203403,7.270319227,8.35E-47,2.48E-45,8634.042,6158.927,6989.275,6355.592,8548.062,767.7,862.965,735.321,765.361,819.401,695.537
QI0072_2151,#N/A,#N/A,Ribosomal protein S6 modification protein-related protein,1.014991808,6.130442877,7.13E-16,5.24E-15,972.898,894.674,1307.213,1291.157,1777.401,1409.471,1450.795,1375.541,1347.312,1180.591,1002.42
QI0072_2167,#N/A,#N/A,hypothetical protein,3.107624018,10.24802591,2.42E-27,3.43E-26,11082.671,4069.624,5504.273,4789.677,5765.067,41136.783,31856.461,28871.645,26049.028,25453.302,21347.126
QI0072_2168,#N/A,#N/A,hypothetical protein,2.401743007,10.57909066,3.20E-26,4.29E-25,18720.087,8710.096,11406.259,10064.828,12096.738,29179.132,38633.413,39853.42,34128.936,34499.373,29429.981
QI0072_2169,#N/A,#N/A,hypothetical protein,2.461818546,10.04120293,4.43E-39,1.01E-37,9600.16,5984.559,8459.891,7857.466,9274.949,16417.401,26672.098,29151.067,24208.99,24706.908,20918.067
QI0072_2170,#N/A,#N/A,putative cell surface protein,2.327094996,9.709283962,5.24E-36,1.04E-34,9496.204,5106.491,6947.14,6009.562,7683.353,15461.274,22711.286,21683.147,18829.655,18804.915,14927.596
QI0072_2171,#N/A,#N/A,TonB-dependent receptor,1.488464584,8.296226817,3.52E-25,4.46E-24,4743.582,2976.711,4709.873,3886.899,5347.516,4942.944,7823.966,7265.952,6268.621,6409.195,5209.314
QI0072_2172,#N/A,#N/A,putative cell surface protein,1.083374294,7.97704909,5.75E-13,3.36E-12,5405.74,2791.964,4247.416,3821.825,4992.24,4525.046,5821.962,5280.586,4326.469,4630.144,3808.62
QI0072_2173,#N/A,#N/A,hypothetical protein,1.67211485,8.333004927,0.000189882,0.000431399,9835.192,1566.198,2628.814,2361.268,2797.288,8385.934,12958.561,6125.715,4463.282,5489.89,4330.032
QI0072_2175,#N/A,#N/A,hypothetical protein,-2.433996898,7.415610659,2.03E-19,1.88E-18,11281.544,7044.259,7098.21,7163.34,7842.615,1328.317,1412.295,643.161,548.244,642.649,476.198
QI0072_2176,#N/A,#N/A,hypothetical protein,-2.452792616,6.242575045,1.25E-35,2.43E-34,4437.362,3308.84,3164.237,3381.799,3711,486.925,379.367,336.287,320.222,341.017,265.516
QI0072_2184,#N/A,#N/A,hypothetical protein,1.66002529,6.55883208,1.23E-16,9.56E-16,569.501,937.228,1326.739,1515.302,1658.975,1973.819,2294.98,2384.401,1862.84,1728.139,1496.896
QI0072_2185,#N/A,#N/A,Mobile element protein,-1.111307308,5.504951644,1.70E-15,1.21E-14,1214.71,1484.204,2027.62,1719.821,2348.088,487.858,587.83,428.447,377.723,389.047,296.301
QI0072_2186,#N/A,#N/A,major outer membrane protein OmpA,1.178767761,2.693848252,6.05E-11,2.91E-10,76.837,77.843,94.547,115.688,166.408,133.391,156.817,127.456,107.071,140.249,80.809
QI0072_2187,#N/A,#N/A,hypothetical protein,1.290598041,1.1564295,0.000118402,0.000275522,33.899,44.63,28.775,24.79,26.544,39.178,52.585,71.571,40.647,28.818,27.898
QI0072_2188,#N/A,#N/A,hypothetical protein,1.966218398,6.291947439,8.53E-52,3.02E-50,842.952,558.393,919.777,739.575,1128.103,1749.013,1948.479,1995.171,1552.532,1536.977,1357.404
QI0072_2189,#N/A,#N/A,hypothetical protein,-2.944751127,1.681217697,3.72E-28,5.55E-27,150.285,135.966,153.125,137.379,192.952,11.194,21.598,7.843,4.957,13.449,4.81
QI0072_2190,#N/A,#N/A,Mobile element protein,-1.236111713,4.920061601,4.51E-14,2.92E-13,1160.471,1001.578,1233.22,1112.461,1430.292,375.921,379.367,256.872,208.194,219.019,183.745
QI0072_2196,#N/A,#N/A,hypothetical protein,3.203150279,4.667209369,4.77E-13,2.80E-12,13.56,86.146,183.955,169.4,214.391,571.811,916.489,650.024,490.743,583.091,495.438
QI0072_2197,#N/A,#N/A,hypothetical protein,2.703270459,2.03375947,1.68E-11,8.54E-11,2.26,18.682,36.997,32.021,59.213,71.826,115.5,119.612,103.106,100.864,65.417
QI0072_2198,#N/A,#N/A,DNA helicase (EC 3.6.4.12) mobile-element-associated,2.179297389,3.193862409,3.59E-09,1.47E-08,20.339,80.957,139.765,82.634,111.279,138.988,197.195,237.264,207.203,176.752,229.922
QI0072_220,#N/A,#N/A,Alkaline phosphatase,2.197045446,0.174165344,3.27E-10,1.47E-09,9.04,8.303,12.332,11.362,9.188,34.514,24.415,30.393,22.802,27.858,8.658
QI0072_2200,#N/A,#N/A,DNA-binding protein histone-like family,1.285974621,2.789012479,1.34E-06,4.09E-06,66.668,102.753,82.215,126.017,147.011,222.008,196.256,123.534,103.106,111.431,72.151
QI0072_221,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Outer membrane TonB-dependent transporter utilization system for glycans and polysaccharides (PUL) SusC family,1.558935427,4.900642232,3.16E-22,3.50E-21,386.447,290.613,402.852,371.853,542.102,477.597,692.062,746.106,625.573,629.2,470.426
QI0072_2215,#N/A,#N/A,ABC transporter permease protein,-1.113047393,6.781660138,0.004136738,0.007476364,605.66,4252.296,5301.819,4419.889,7302.554,885.234,954.051,1055.921,1003.297,1077.805,1027.433
QI0072_2220,#N/A,#N/A,NADH dehydrogenase (EC 1.6.99.3),-2.689353463,8.735393304,4.93E-101,7.10E-99,19477.161,19466.941,22184.604,19267.163,26344.529,2058.705,2083.699,1684.375,1739.907,1640.723,1299.683
QI0072_2224,#N/A,#N/A,Inner membrane protein RclC associated with response to reactive chlorine species,-3.573785061,8.081865918,1.40E-25,1.80E-24,30202.764,7467.724,10692.019,9410.986,14027.275,542.894,765.306,755.91,642.427,634.003,532.957
QI0072_2225,Energy and Precursor Metabolites Generation,TCA Cycle,Putative Dihydrolipoamide dehydrogenase (EC 1.8.1.4)%3B Mercuric ion reductase (EC 1.16.1.1)%3B PF00070 family FAD-dependent NAD(P)-disulphide oxidoreductase,-4.257599526,9.386199875,1.67E-107,2.82E-105,46199.641,29940.437,35284.485,31714.951,42805.649,935.605,955.929,1140.238,1124.247,1035.538,899.485
QI0072_2226,#N/A,#N/A,Bis-ABC ATPase BT1543,-1.223885093,6.917554951,8.48E-14,5.37E-13,2809.086,3995.933,5405.615,4470.502,7930.413,923.479,1290.222,1210.829,1034.03,1092.214,862.928
QI0072_223,#N/A,#N/A,hypothetical protein,1.11155808,3.430339372,6.40E-07,2.01E-06,259.891,100.677,147.986,172.499,216.432,176.3,250.72,218.635,203.237,190.201,175.087
QI0072_2234,#N/A,#N/A,hypothetical protein,1.083523262,9.780546307,1.80E-10,8.31E-10,10203.56,9719.978,17141.761,16238.625,23836.158,12480.956,17291.227,18541.855,16991.6,17481.194,14771.749
QI0072_2237,Energy and Precursor Metabolites Generation,Pyruvate Alanine Serine Interconversions,Alanine dehydrogenase (EC 1.4.1.1),-2.018761478,6.380106775,5.12E-30,8.22E-29,4037.356,3058.705,3886.699,3466.499,4657.382,355.399,509.891,563.746,520.485,517.769,459.843
QI0072_2238,#N/A,#N/A,putative oxidoreductase nitronate monooxygenase family,-3.066258759,7.525044016,2.26E-49,7.18E-48,13538.079,7221.741,8821.635,7438.098,10273.397,656.696,611.306,576.492,668.203,573.485,492.552
QI0072_2239,#N/A,#N/A,hypothetical protein,-2.072450227,5.749564589,6.36E-55,2.49E-53,2313.033,2113.174,2582.569,2146.42,3371.038,344.206,437.586,282.363,292.463,284.341,239.542
QI0072_224,#N/A,#N/A,hypothetical protein,1.30489303,0.394521095,1.49E-05,3.95E-05,30.509,11.417,15.415,15.494,23.481,36.379,31.927,22.55,20.819,19.212,19.24
QI0072_2254,#N/A,#N/A,Transcriptional regulator MarR family,1.081461071,3.231496183,0.001526233,0.002985392,129.946,123.511,157.236,141.511,257.269,307.826,402.842,123.534,86.252,108.549,91.391
QI0072_2256,#N/A,#N/A,Putative TonB-dependent receptor,-2.443459437,3.110114423,6.05E-31,1.03E-29,288.14,369.494,463.485,365.656,596.21,38.245,39.439,44.119,45.604,48.031,22.126
QI0072_2257,#N/A,#N/A,hypothetical protein,-3.392813566,0.420019221,1.34E-20,1.35E-19,42.939,45.668,63.716,70.239,88.819,6.53,6.573,0.98,2.974,0,0.962
QI0072_2258,#N/A,#N/A,RNA polymerase ECF-type sigma factor,-5.166580916,9.560790313,1.18E-42,3.05E-41,88445.544,25843.827,30935.329,28047.032,37707.235,992.507,781.27,653.946,488.76,533.139,437.717
QI0072_2259,#N/A,#N/A,hypothetical protein,-1.440820764,5.403848109,2.65E-18,2.29E-17,1722.063,1340.973,2016.315,1732.216,1878.471,327.415,319.269,342.169,330.136,351.584,319.389
QI0072_226,#N/A,#N/A,Transposase IS4,-1.674262941,0.712619709,1.04E-06,3.20E-06,39.549,58.123,75.021,53.712,99.028,24.253,10.329,6.863,7.931,5.764,7.696
QI0072_2260,#N/A,#N/A,putative outer membrane protein precursor,3.510012461,9.370218322,4.15E-23,4.88E-22,606.79,1760.286,3762.349,3626.602,4485.869,17270.919,18438.717,17512.406,15780.11,15145.949,12550.455
QI0072_2261,Energy and Precursor Metabolites Generation,Fermentations: Mixed acid,D-lactate dehydrogenase (EC 1.1.1.28),-3.63365788,9.654429439,1.62E-80,1.24E-78,52179.402,32301.671,43537.811,39237.749,51461.927,1371.226,1883.686,1953.013,1983.791,2048.022,1693.147
QI0072_2262,#N/A,#N/A,Pirin,-3.856372391,10.02422411,9.37E-159,9.18E-156,58356.906,47514.24,58508.077,52431.309,69426.844,1957.962,2193.565,2119.685,2169.183,2185.389,1736.438
QI0072_2263,"Cofactors, Vitamins, Prosthetic Groups",Pyridoxin (Vitamin B6) Biosynthesis,Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5),-3.760119352,8.231856497,1.69E-88,1.56E-86,13779.891,13615.234,17767.62,15720.096,22356.863,465.471,576.562,685.319,707.859,660.9,637.816
QI0072_2264,#N/A,#N/A,Metal-dependent hydrolase,-2.01201462,7.645822714,7.94E-71,4.47E-69,8671.331,6963.303,9966.475,8962.696,11902.766,1089.518,1750.345,1257.889,1129.204,1133.521,909.105
QI0072_2272,#N/A,#N/A,hypothetical protein,1.830896489,3.56780982,1.49E-26,2.04E-25,96.047,103.79,154.153,137.379,196.014,297.565,383.123,228.44,208.194,228.625,187.593
QI0072_2273,#N/A,#N/A,putative RNA polymerase ECF-type sigma factor,1.30274432,2.722685522,6.34E-13,3.68E-12,103.957,61.236,83.242,111.556,147.011,140.854,166.208,135.299,99.14,121.998,111.594
QI0072_2274,#N/A,#N/A,FIG00410352: hypothetical protein,1.115207738,2.661352532,7.30E-08,2.58E-07,141.245,69.54,84.27,87.799,144.969,106.34,152.122,128.436,113.02,122.958,92.353
QI0072_2277,#N/A,#N/A,hypothetical protein,1.017659553,3.729171207,1.29E-08,4.95E-08,148.025,165.027,249.727,254.1,375.694,202.419,327.72,263.735,240.91,219.019,217.416
QI0072_2280,#N/A,#N/A,hypothetical protein,1.197715735,3.603545618,0.000382012,0.000824685,305.09,132.852,125.377,187.992,190.91,413.233,385.001,209.812,143.753,134.485,159.695
QI0072_2285,#N/A,#N/A,hypothetical protein,-1.620191043,3.442790133,6.48E-16,4.79E-15,442.945,311.371,603.25,413.17,552.311,80.221,116.439,85.297,55.518,98.943,42.329
QI0072_2286,#N/A,#N/A,hypothetical protein,-2.398387741,0.522568795,7.56E-10,3.31E-09,44.069,50.857,66.799,48.548,102.091,13.059,0,7.843,4.957,5.764,3.848
QI0072_2292,#N/A,#N/A,hypothetical protein,-1.337882783,3.928611173,3.11E-13,1.87E-12,445.205,418.276,712.185,620.788,953.528,99.81,154,144.123,101.123,161.383,98.126
QI0072_2293,#N/A,#N/A,Arylsulfatase (EC 3.1.6.1),-1.603154871,6.989081884,1.99E-13,1.22E-12,2841.855,4471.294,6417.883,5414.597,8981.948,598.862,1047.014,1116.708,921.01,1046.105,834.068
QI0072_2300,#N/A,#N/A,Mobile element protein,1.204569831,0.055236965,0.000281994,0.000621631,11.3,6.227,25.692,12.395,25.523,27.051,30.049,11.765,17.845,18.252,10.582
QI0072_2306,"Cofactors, Vitamins, Prosthetic Groups",Folate Biosynthesis,Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9) / Methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5),1.041672342,8.324957326,9.62E-22,1.02E-20,4156.002,4024.994,6438.437,5909.368,7662.935,6490.47,7880.307,6181.599,5736.239,5375.578,4432.968
QI0072_2313,#N/A,#N/A,hypothetical protein,1.279812151,6.180012066,6.53E-08,2.32E-07,1059.905,812.679,1201.362,965.786,1599.763,2148.254,2715.664,1071.608,831.784,1197.882,870.624
QI0072_2317,#N/A,#N/A,Putative anti-sigma factor,-1.082753517,3.50679822,3.23E-06,9.43E-06,192.094,299.954,493.288,493.738,762.618,98.878,115.5,120.593,92.2,107.588,95.24
QI0072_2318,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Outer membrane TonB-dependent transporter utilization system for glycans and polysaccharides (PUL) SusC family,-1.787893894,3.983480665,4.59E-13,2.70E-12,316.389,499.232,864.282,805.682,1113.811,78.356,130.525,92.16,99.14,121.998,101.012
QI0072_2319,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Cell surface glycan-binding lipoprotein utilization system for glycans and polysaccharides (PUL) SusD family,-1.707274588,3.063747114,7.51E-14,4.78E-13,218.083,267.779,472.734,379.084,482.889,46.64,48.829,70.591,52.544,73.006,47.139
QI0072_2321,#N/A,#N/A,Arylsulfatase (EC 3.1.6.1),-1.697630167,5.673134788,3.12E-19,2.84E-18,2767.278,1598.373,2178.689,1960.493,2507.35,298.498,363.403,351.974,386.646,388.087,326.123
QI0072_2322,#N/A,#N/A,Small-conductance mechanosensitive channel,-2.792406248,6.284251477,1.19E-47,3.61E-46,4289.337,3551.71,3869.228,3170.049,4668.612,401.107,283.586,248.048,300.394,318.923,230.884
QI0072_2323,#N/A,#N/A,Arylsulfatase (EC 3.1.6.1),-1.224635646,7.182545722,2.09E-19,1.93E-18,4059.955,4499.317,6711.801,6129.381,7688.458,1137.092,1524.039,1347.108,1323.519,1354.461,1008.192
QI0072_2325,Carbohydrates,Lactose utilization,beta-galactosidase (EC 3.2.1.23),-1.16912676,6.432648021,1.18E-19,1.11E-18,2816.996,2637.316,3696.578,3414.852,4395.009,696.807,1031.99,846.109,865.492,684.915,597.412
QI0072_2326,#N/A,#N/A,beta-glycosyl hydrolase,-1.271920045,5.228156739,1.40E-19,1.31E-18,1303.977,1118.861,1604.214,1489.479,2032.628,263.984,374.671,388.25,323.196,334.293,253.01
QI0072_2350,#N/A,#N/A,conserved hypothetical protein putative integral membrane protein,1.12699454,5.502279316,0.004256022,0.007677776,831.652,564.62,710.129,681.731,955.57,1860.95,1916.552,507.862,383.672,466.857,384.806
QI0072_2351,#N/A,#N/A,Putative glycosyltransferase,1.092606231,6.248004312,0.000475699,0.0010113,1140.132,909.205,1226.026,1345.902,1890.721,2643.575,3047.14,965.722,817.905,877.998,744.6
QI0072_2361,Energy and Precursor Metabolites Generation,Pentose phosphate pathway,Transaldolase (EC 2.2.1.2),-3.831688962,8.94200234,1.77E-184,4.34E-181,25446.752,22867.117,29251.983,26712.492,30101.47,1207.052,1244.21,950.035,971.572,901.053,749.41
QI0072_2362,Energy and Precursor Metabolites Generation,Glycolysis and Gluconeogenesis,Fructose-bisphosphate aldolase class I (EC 4.1.2.13),-3.871196137,9.652689626,1.69E-89,1.62E-87,31110.124,40162.761,51789.082,46854.543,51689.59,1298.467,1540.003,1725.553,1966.937,1608.062,1281.405
QI0072_2363,Energy and Precursor Metabolites Generation,Glycolysis and Gluconeogenesis,Phosphoglycerate mutase (EC 5.4.2.11),-3.504491019,8.114725418,4.71E-148,2.31E-145,12246.532,13141.95,16488.154,14952.633,17774.007,634.309,795.355,724.536,681.092,707.009,585.867
QI0072_2370,#N/A,#N/A,hypothetical protein,-1.686331887,5.041708378,8.14E-09,3.20E-08,1476.861,1218.5,1308.241,1436.8,1589.554,488.791,336.171,137.26,151.684,170.989,149.112
QI0072_2373,#N/A,#N/A,Uncharacterized MFS-type transporter,1.232287417,7.180964655,9.00E-12,4.70E-11,2187.607,1469.673,2597.984,2123.695,3255.675,1873.076,2841.493,3371.692,3131.832,2889.517,2432.937
QI0072_2386,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Cell surface glycan-binding lipoprotein utilization system for glycans and polysaccharides (PUL) SusD family,-2.564453327,4.406284983,4.99E-14,3.22E-13,238.422,856.271,1493.224,1324.211,1441.522,91.415,96.72,100.984,82.286,88.376,87.543
QI0072_2387,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Outer membrane TonB-dependent transporter utilization system for glycans and polysaccharides (PUL) SusC family,-2.325911589,4.620475202,3.99E-11,1.95E-10,263.281,935.152,1716.231,1547.323,1578.324,141.787,128.647,125.495,151.684,122.958,68.303
QI0072_2397,#N/A,#N/A,RND efflux system membrane fusion protein,-3.126611579,5.870465535,3.16E-61,1.47E-59,3169.544,2406.901,3390.328,2735.187,3554.801,134.324,174.659,211.772,193.323,197.886,171.239
QI0072_2398,#N/A,#N/A,RND efflux system inner membrane transporter,-3.262104399,7.373583806,4.11E-74,2.52E-72,7847.589,7014.16,9966.475,8726.156,10490.85,349.803,459.184,575.511,530.399,536.021,393.464
QI0072_2399,#N/A,#N/A,Efflux transport system outer membrane factor (OMF) lipoprotein BT_1695,-3.399460053,6.380144836,8.28E-87,7.11E-85,4240.749,3358.66,5003.791,4253.588,5555.781,190.293,206.586,231.381,269.661,212.295,196.251
QI0072_2400,Respiration,Oxaloacetate decarboxylase Na-pump,Oxaloacetate decarboxylase Na(+) pump beta chain (EC 4.1.1.3),-1.062274554,7.032445885,1.08E-10,5.10E-10,5582.014,3470.753,5397.394,4686.384,5674.206,1137.092,1138.1,1415.738,1340.372,1214.212,1110.166
QI0072_2416,#N/A,#N/A,hypothetical protein,1.621592224,-0.632696284,7.48E-05,0.000180214,3.39,5.19,4.111,14.461,10.209,18.656,20.659,10.785,9.914,7.685,6.734
QI0072_2420,#N/A,#N/A,putative polysaccharide biosynthesis protein,1.43827927,0.544229222,0.000252636,0.00056121,20.339,12.455,20.554,21.691,24.502,53.17,51.646,32.354,16.854,16.33,7.696
QI0072_2422,#N/A,#N/A,Lipopolysaccharide biosynthesis protein,1.185546386,0.587117433,0.002745105,0.005129784,20.339,24.91,22.609,16.527,30.627,55.968,49.768,22.55,18.837,10.567,15.392
QI0072_2426,Phosphate Metabolism,Phosphoenolpyruvate phosphomutase,Cytidylyltransferase domain / Phosphoenolpyruvate phosphomutase (EC 5.4.2.9),1.296973569,2.040088739,0.00117274,0.002334039,100.567,32.175,47.273,68.173,54.108,109.138,193.439,63.728,46.596,39.385,52.911
