Gene ID,Gene class (BV-BRC),Gene subsystem (BV-BRC),Gene annotation (BV-BRC),sampleA,sampleB,logFC,logCPM,PValue,FDR,Bil_mono_rep1,Bil_mono_rep2,Bil_mono_rep3,Bil_mono_rep4,Bil_mono_rep5,Bil_mono_rep6,Bil_Bt_rep1,Bil_Bt_rep2,Bil_Bt_rep3,Bil_Bt_rep4,Bil_Bt_rep5,Bil_Bt_rep6
QI0013_2120,#N/A,#N/A,6-phosphogluconolactonase (EC 3.1.1.31) eukaryotic type,Bil_Bt,Bil_mono,-1.224415567,6.72832344,8.23957E-48,7.61351E-47,2945.851,3295.96,5231.632,4472.408,5054.356,5071.041,938.503,1103.443,1013.656,976.65,1074.132,1003.877
QI0013_2125,Protein Synthesis,Universal GTPases,Translation initiation factor 2,Bil_Bt,Bil_mono,2.086617366,10.07026664,7.54973E-45,6.31935E-44,5043.734,7823.995,14850.905,13597.054,20456.746,13898.644,19528.826,32348.745,34861.601,25313.972,32570.809,26211.598
QI0013_2126,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,2.359646329,4.286439031,1.11191E-60,1.44441E-59,125.168,138.942,232.097,203.14,225.58,207.215,530.716,758.321,590.082,406.066,524.576,394.036
QI0013_2127,#N/A,#N/A,Transcription termination protein NusA,Bil_Bt,Bil_mono,2.618739857,8.700601612,1.1507E-111,4.0385E-110,1570.768,2237.793,4740.785,3966.224,4403.954,4477.364,7680.971,13395.437,14304.143,10771.68,13410.323,10759.405
QI0013_2128,#N/A,#N/A,Bacterial ribosome SSU maturation protein RimP,Bil_Bt,Bil_mono,3.159268846,7.23511306,6.8893E-305,4.594E-302,455.717,648.702,1189.361,1053.441,1109.577,1027.175,3439.481,5370.656,5243.554,3930.375,4633.758,3906.643
QI0013_2129,#N/A,#N/A,Intracellular protease,Bil_Bt,Bil_mono,-1.830891527,8.196068056,1.19961E-49,1.15654E-48,9070.26,10896.36,16817.626,13673.648,13399.655,16282.25,2288.183,2525.532,2049.709,1787.831,1984.935,1713.913
QI0013_2130,Protein Synthesis,"Translation elongation factors, bacterial",Elongation factor G-like protein TM_1651,Bil_Bt,Bil_mono,-1.247106249,11.37512363,6.16467E-23,2.88815E-22,49495.058,67246.055,145861.589,125852.394,148919.158,152161.741,16910.853,27653.204,30907.27,24495.183,29373.392,24848.368
QI0013_2133,#N/A,#N/A,DNA-binding protein HU,Bil_Bt,Bil_mono,-2.075512994,9.992794408,3.20518E-93,8.06537E-92,32821.294,39461.349,58502.995,49868.075,50137.063,57265.007,6216.839,7336.429,6761.604,5876.067,6299.72,5224.593
QI0013_2134,#N/A,#N/A,FIG00603599: hypothetical protein,Bil_Bt,Bil_mono,-1.957636108,7.12924809,2.64203E-80,5.18174E-79,3647.496,4108.449,9228.372,6685.856,7592.985,9084.397,740.12,909.608,1100.319,966.189,1010.722,826.609
QI0013_2146,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.806605178,3.26578907,3.21235E-47,2.91442E-46,78.45,104.897,174.351,127.656,136.264,141.109,165.319,280.825,297.962,220.626,318.012,203.28
QI0013_2147,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,2.275636813,2.488315975,1.37244E-42,1.10043E-41,33.496,56.129,78.847,53.283,50.383,71.19,144.972,181.543,201.563,115.068,160.447,120.427
QI0013_2161,#N/A,#N/A,Acetyltransferase,Bil_Bt,Bil_mono,1.26097105,3.705691095,2.57853E-31,1.53751E-30,120.761,203.352,294.286,261.973,247.336,238.996,241.62,354.577,348.597,287.194,295.915,270.719
QI0013_2162,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.216992318,4.260317471,5.54217E-28,3.0169E-27,171.885,249.359,427.548,344.117,432.838,464.009,391.679,508.699,525.816,332.841,472.695,387.292
QI0013_2167,#N/A,#N/A,Methylmalonate-semialdehyde dehydrogenase (EC 1.2.1.27),Bil_Bt,Bil_mono,-1.333366265,10.34347876,1.39328E-19,5.74694E-19,23740.457,31990.69,73096.261,62363.955,66709.718,86965.366,7544.477,13264.007,14259.351,11441.166,14231.775,11682.355
QI0013_2170,#N/A,#N/A,Predicted endonuclease containing a URI domain,Bil_Bt,Bil_mono,1.397483204,3.48902645,2.37771E-19,9.69747E-19,125.168,170.227,206.556,172.058,196.953,205.944,276.379,352.686,237.591,234.891,253.641,220.622
QI0013_2175,Protein Synthesis,"tRNA aminoacylation, His",Histidyl-tRNA synthetase (EC 6.1.1.21),Bil_Bt,Bil_mono,2.056663653,8.478805831,3.687E-115,1.3917E-113,2111.105,2806.443,5242.737,4463.528,5326.884,5129.519,6698.383,11504.361,11380.995,8040.483,10651.974,8269.944
QI0013_2176,Protein Synthesis,"tRNA aminoacylation, Asn",Aspartyl-tRNA synthetase (EC 6.1.1.12),Bil_Bt,Bil_mono,1.867615341,9.492501075,2.924E-68,4.41469E-67,4364.126,6020.51,11814.76,10465.591,12482.451,11515.039,12593.062,20383.908,22257.596,16640.14,21260.713,17696.947
QI0013_2183,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.485897918,5.572047899,1.39356E-17,5.25507E-17,527.115,587.973,873.975,801.459,760.329,816.146,1402.243,1577.157,1030.21,833.053,1046.27,849.731
QI0013_2184,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.36423589,5.842645859,6.64787E-63,9.14025E-62,565.018,649.623,1200.466,1040.121,1119.882,1183.54,1186.905,1528.935,1485.917,1276.207,1468.045,1093.475
QI0013_2185,Nucleosides and Nucleotides,DeNovo Purine Biosynthesis,Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2),Bil_Bt,Bil_mono,1.140892161,8.228569397,6.48877E-22,2.8975E-21,2665.546,3335.527,7192.8,5865.526,7612.452,7730.509,4413.591,7289.152,8167.675,6631.14,7702.433,6245.811
QI0013_2193,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.458516369,6.227866441,2.62552E-75,4.54749E-74,749.244,829.971,1525.846,1154.456,1335.156,1538.22,1443.785,1884.457,2211.348,1602.391,1963.799,1619.499
QI0013_22,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.044129939,3.170146303,2.87886E-11,8.06606E-11,178.056,197.831,524.163,447.352,401.921,420.786,67.823,111.573,117.822,103.656,83.586,76.11
QI0013_2200,#N/A,#N/A,branched-chain amino acid transport,Bil_Bt,Bil_mono,1.594213434,3.773769296,2.84177E-46,2.47711E-45,141.034,156.425,214.329,240.882,234.74,209.757,292.487,372.542,414.81,307.165,334.345,287.097
QI0013_2201,#N/A,#N/A,AzlC family protein,Bil_Bt,Bil_mono,1.713595604,5.687841712,9.22299E-82,1.8637E-80,395.777,507.92,913.953,772.598,790.101,958.527,934.264,1478.821,1535.577,1129.757,1380.616,1278.45
QI0013_2210,#N/A,#N/A,L-lysine permease,Bil_Bt,Bil_mono,1.398129539,3.376059259,1.0977E-33,6.99344E-33,87.265,135.261,175.461,206.47,196.953,225.012,200.078,262.86,285.304,237.743,288.229,201.353
QI0013_2214,#N/A,#N/A,RND efflux system membrane fusion protein,Bil_Bt,Bil_mono,1.246212769,6.932978883,1.55266E-69,2.42664E-68,1271.07,1521.92,2644.134,2402.157,2662.297,2453.524,2028.76,3030.449,3357.433,2576.188,3309.827,2532.815
QI0013_2215,#N/A,#N/A,RND efflux system inner membrane transporter,Bil_Bt,Bil_mono,1.515268207,7.894429981,2.05498E-54,2.24644E-53,1883.688,2525.799,4717.464,3976.214,5048.631,4206.587,3936.286,5764.945,6965.115,5705.843,6887.706,5244.825
QI0013_2216,#N/A,#N/A,Efflux transport system outer membrane factor (OMF) lipoprotein,Bil_Bt,Bil_mono,1.276819528,6.90593298,6.3684E-54,6.88648E-53,1104.474,1530.202,2576.393,2300.032,2829.478,2267.921,2038.085,2947.242,3169.502,2569.531,3349.218,2527.034
QI0013_2234,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.400899719,2.887894038,3.21972E-14,1.05246E-13,202.737,245.679,404.227,287.504,360.698,333.069,77.997,85.098,51.608,41.843,55.724,64.549
QI0013_2239,#N/A,#N/A,Molybdenum ABC transporter substrate-binding protein ModA,Bil_Bt,Bil_mono,-2.750933802,9.17530766,9.37229E-59,1.17183E-57,17902.524,23213.424,35779.655,30817.325,33392.647,37413.07,2112.691,3159.988,1400.229,2530.541,2773.721,2381.559
QI0013_224,#N/A,#N/A,CRISPR-associated protein Csy3 family,Bil_Bt,Bil_mono,-1.001266124,7.328882109,1.07282E-34,7.01364E-34,3676.584,4094.646,8473.223,6982.241,6964.34,8414.445,1291.183,1916.605,2117.87,1578.617,1971.485,1586.742
QI0013_2243,Secondary Metabolism,Tolerance to colicin E2 and CreBC signal transduction system,Conserved uncharacterized protein CreA,Bil_Bt,Bil_mono,-1.273297385,5.128609585,3.12505E-18,1.21392E-17,665.505,870.457,1947.842,1581.827,1899.678,2097.573,215.338,319.592,426.495,349.007,338.188,334.305
QI0013_2244,#N/A,#N/A,Acetyltransferase GNAT family,Bil_Bt,Bil_mono,-1.178750754,4.240651746,2.50516E-26,1.3034E-25,444.258,495.958,999.463,785.918,1036.292,911.491,140.733,250.568,198.642,170.224,185.427,171.488
QI0013_2246,"Protein Fate (folding, modification, targeting, degradation)",Protein chaperones,DnaJ-class molecular chaperone CbpA,Bil_Bt,Bil_mono,-1.866919276,7.486643998,5.55469E-98,1.53271E-96,5737.446,6343.481,10165.646,8550.747,8694.547,9777.232,1168.254,1225.417,1329.146,1124.051,1431.536,1161.877
QI0013_2247,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.140332622,5.482281443,1.7262E-66,2.54853E-65,1428.852,1486.035,2848.469,2255.63,2259.231,2541.241,216.186,199.509,325.227,260.567,317.052,270.719
QI0013_2248,"Protein Fate (folding, modification, targeting, degradation)",Protein chaperones,Chaperone protein ClpB (ATP-dependent unfoldase),Bil_Bt,Bil_mono,-2.13764266,9.697486004,4.3252E-64,6.11489E-63,23628.511,27274.025,55192.552,43334.296,43510.52,49870.11,4176.21,3652.613,5994.302,4713.977,6050.882,5123.434
QI0013_2252,"Stress Response, Defense and Virulence",Antibiotic targets in protein synthesis,Isoleucyl-tRNA synthetase (EC 6.1.1.5),Bil_Bt,Bil_mono,1.136771824,9.379407627,1.7049E-30,1.00609E-29,6328.027,8307.991,17175.211,13658.107,13272.552,16935.675,10371.006,16221.65,17776.476,14290.283,17002.614,13912.658
QI0013_2253,"Protein Fate (folding, modification, targeting, degradation)",Signal peptidase,Lipoprotein signal peptidase (EC 3.4.23.36),Bil_Bt,Bil_mono,1.390370708,4.922615241,4.35354E-28,2.37958E-27,297.935,286.165,688.519,515.065,557.651,692.835,496.805,679.842,901.677,768.387,788.786,657.048
QI0013_2254,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.516943504,3.93622535,2.22417E-56,2.58689E-55,138.39,176.668,279.85,263.083,261.077,300.016,266.206,427.383,415.784,344.253,448.676,329.488
QI0013_2257,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.372533766,0.278487887,1.91282E-07,4.32872E-07,22.037,6.441,18.879,17.761,32.062,17.798,25.434,34.039,32.133,23.774,27.862,24.085
QI0013_2260,"Cofactors, Vitamins, Prosthetic Groups",Pyridoxin (Vitamin B6) Biosynthesis,D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95),Bil_Bt,Bil_mono,-4.594230084,9.317536278,4.3541E-110,1.4639E-108,16129.901,23279.675,37755.259,41980.029,58423.963,47195.387,681.623,728.064,1401.202,583.898,830.099,750.499
QI0013_2261,#N/A,#N/A,Uncharacterized MFS-type transporter,Bil_Bt,Bil_mono,-5.325000494,10.00118102,4.59378E-68,6.90967E-67,20101.776,29968.21,60695.15,70997.956,111721.43,83545.687,452.719,617.436,1414.835,716.083,859.882,859.365
QI0013_2262,#N/A,#N/A,4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.39),Bil_Bt,Bil_mono,-4.392734999,8.965495823,5.4791E-111,1.9063E-109,12498.271,17359.46,31350.924,34048.692,47564.082,32676.37,650.254,602.308,1139.268,630.496,710.964,679.207
QI0013_2263,#N/A,#N/A,ABC-type antimicrobial peptide transport system permease component,Bil_Bt,Bil_mono,-2.011741009,3.754848689,2.17404E-36,1.48183E-35,339.363,436.149,598.567,834.761,948.121,640.713,77.149,90.772,113.927,68.47,81.665,78.037
QI0013_2272,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.231479381,0.221422617,6.41451E-06,1.29357E-05,6.17,18.403,34.426,16.651,26.337,20.34,24.586,39.713,36.028,19.97,22.098,13.488
QI0013_2279,#N/A,#N/A,Putative inner membrane protein,Bil_Bt,Bil_mono,-1.155429833,10.99825798,2.18219E-15,7.50725E-15,37838.585,51245.649,103522.127,98071.068,109020.201,119959.55,12370.941,23190.264,30418.456,17838.367,22404.021,19115.093
QI0013_2280,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.716962969,3.385103594,3.25567E-36,2.21529E-35,287.357,331.252,570.804,512.845,530.169,546.64,81.388,99.281,83.741,47.549,77.822,70.329
QI0013_2281,#N/A,#N/A,NADPH nitroreductase (oxygen-insensitive),Bil_Bt,Bil_mono,-2.342228782,7.673706337,5.9335E-148,3.6523E-146,5406.016,6679.334,13510.515,11076.121,10999.58,14041.025,871.527,1235.818,1304.803,999.473,1178.856,959.56
QI0013_2282,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,3.113329432,8.213509421,0,0,1026.905,1421.624,2286.549,2001.428,2209.993,2026.382,6676.341,9341.915,10129.748,7988.18,9419.316,8310.407
QI0013_2291,#N/A,#N/A,Hydroxylamine reductase (EC 1.7.99.1),Bil_Bt,Bil_mono,-1.155315109,9.215945661,1.63885E-22,7.48522E-22,11964.986,15001.128,32523.627,26956.556,29187.935,34651.902,3980.371,6105.339,6635.019,6064.36,6924.215,6185.116
QI0013_2294,#N/A,#N/A,Sensory box sensor histidine kinase/response regulator,Bil_Bt,Bil_mono,-1.014916844,7.126729544,8.29425E-36,5.61511E-35,3530.261,4332.964,7211.679,5395.973,6163.933,6330.856,1401.396,1517.588,1639.767,1331.363,1630.414,1402.73
QI0013_23,#N/A,#N/A,RidA/YER057c/UK114 superfamily protein,Bil_Bt,Bil_mono,-1.322186592,2.548860738,3.2548E-10,8.59568E-10,119.879,118.699,342.038,259.753,313.75,331.798,25.434,70.915,42.844,52.304,59.567,63.585
QI0013_2302,#N/A,#N/A,Stage 0 sporulation protein YaaT,Bil_Bt,Bil_mono,1.221454331,7.549710737,2.56583E-39,1.90816E-38,2309.434,2872.693,4107.792,3362.354,3321.86,3562.06,3746.381,5085.103,4727.475,3564.25,4500.212,3873.887
QI0013_2303,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.169098596,2.387164256,1.90178E-14,6.28844E-14,76.687,80.973,117.714,92.134,93.896,95.344,88.17,156.959,137.296,102.705,137.389,90.561
QI0013_2305,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.620560858,0.974328146,1.40446E-10,3.77384E-10,15.866,7.361,37.757,43.292,35.497,39.409,43.237,35.93,57.45,59.911,53.803,38.537
QI0013_2306,#N/A,#N/A,L-lactate permease,Bil_Bt,Bil_mono,2.157614288,9.315169415,4.99983E-64,6.99451E-63,3239.378,4065.202,8707.541,7610.532,9168.607,10182.762,11396.831,18817.151,19844.685,15704.381,20098.191,16156.449
QI0013_2312,#N/A,#N/A,Competence protein ComGF,Bil_Bt,Bil_mono,1.177069749,7.995361034,1.16185E-63,1.60851E-62,2699.923,3191.064,6054.523,5013.005,5194.055,5940.58,4721.339,6540.286,6794.711,5129.553,6130.625,5166.788
QI0013_2313,Protein Synthesis,"Ribosomal proteins, single-copy",LSU ribosomal protein L13p (L13Ae),Bil_Bt,Bil_mono,1.502182108,11.06983155,1.25858E-92,3.1277E-91,20343.297,24712.341,40034.034,35003.339,39191.301,40008.975,41577.282,62657.965,60620.742,45141.775,53223.36,46779.519
QI0013_2314,Protein Synthesis,"Ribosomal proteins, single-copy",SSU ribosomal protein S9p (S16e),Bil_Bt,Bil_mono,1.584744664,9.790208318,7.16249E-90,1.65648E-88,7286.177,8675.129,16739.89,14476.217,16308.143,16479.294,17572.976,23906.037,25962.652,19630.001,22781.6,19504.312
QI0013_2316,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.293257341,7.101133276,1.26656E-71,2.05997E-70,1309.855,1805.325,3039.477,2595.307,2846.654,2641.67,2405.178,3938.166,3549.258,2774.942,3649.937,2788.119
QI0013_2319,#N/A,#N/A,Oligosaccharyltransferase PglB (EC 2.4.1.119),Bil_Bt,Bil_mono,1.713577487,6.761372773,1.02077E-93,2.60133E-92,851.494,1061.848,1775.712,1645.1,2057.698,1709.84,1961.784,2816.758,3230.847,2500.11,3265.632,2503.912
QI0013_2320,#N/A,#N/A,TraR/YbiI family protein,Bil_Bt,Bil_mono,1.739465571,6.133664701,6.7565E-12,1.96888E-11,822.405,888.86,906.18,914.685,1024.841,880.981,2179.666,3047.469,1436.257,1078.404,1545.867,1163.804
QI0013_2323,Metabolite damage and its repair or mitigation,Metabolite repair,Deoxyuridine 5-triphosphate nucleotidohydrolase (EC 3.6.1.23),Bil_Bt,Bil_mono,1.416154434,5.811034025,2.31028E-35,1.53801E-34,378.148,680.907,1208.239,1066.762,1118.737,1145.402,938.503,1492.059,1527.788,1229.609,1628.492,1199.45
QI0013_2327,RNA Processing,Queuosine and archaeosine,NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13),Bil_Bt,Bil_mono,1.307920703,7.300946738,4.606E-70,7.28403E-69,1566.361,1965.43,3584.74,2808.437,2909.633,3403.153,2662.058,4000.571,4400.301,3273.252,4169.709,3473.107
QI0013_2329,"Cofactors, Vitamins, Prosthetic Groups",Folate biosynthesis cluster,tRNA(Ile)-lysidine synthetase (EC 6.3.4.19),Bil_Bt,Bil_mono,1.19990906,5.823045496,1.45389E-33,9.23336E-33,682.253,808.808,1337.059,1074.532,1236.68,889.879,1071.606,1455.183,1391.465,1118.345,1466.124,1179.218
QI0013_2338,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,2.498023197,6.362215575,8.7114E-202,1.2448E-199,498.027,537.365,942.826,757.057,875.982,760.211,1995.696,2474.473,2644.66,2114.966,2417.278,1950.913
QI0013_2339,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.954768049,3.696481882,9.99277E-41,7.73329E-40,109.301,122.379,194.34,156.518,154.585,204.672,356.919,423.601,316.463,273.88,361.247,273.61
QI0013_2340,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.724765408,6.241495198,1.0202E-123,4.4368E-122,625.839,764.641,1303.744,1096.734,1221.794,1259.815,1396.309,2031.016,2211.348,1875.32,2151.147,1688.864
QI0013_2343,#N/A,#N/A,Transcription elongation factor GreA,Bil_Bt,Bil_mono,1.900336134,7.360884067,1.1978E-109,3.9937E-108,1054.23,1491.555,2626.366,2341.104,2813.447,2224.698,3541.216,4930.981,4951.434,3712.602,4389.724,3747.68
QI0013_2344,"Stress Response, Defense and Virulence",Heat shock dnaK gene cluster extended,tRNA t(6)A37-methylthiotransferase (EC 2.8.4.5),Bil_Bt,Bil_mono,1.726539085,6.824232847,5.9978E-122,2.526E-120,944.929,1218.272,1886.764,1635.11,2010.75,1633.564,2307.682,2945.351,3332.115,2558.12,3234.887,2582.912
QI0013_2347,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.455752928,0.827821638,9.12994E-09,2.23418E-08,22.037,25.764,22.21,34.412,30.917,26.696,43.237,72.806,37.976,29.48,36.509,32.756
QI0013_235,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.321494184,-0.210188327,0.000190296,0.000338238,14.103,5.521,6.663,9.99,27.482,19.069,23.738,26.475,15.58,13.314,15.372,19.268
QI0013_2351,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.53955472,4.257502568,7.29412E-37,5.07907E-36,155.138,216.234,382.017,350.777,337.797,321.628,294.183,503.972,582.293,368.027,583.183,481.707
QI0013_2355,"Cell Cycle, Cell Division and Death",Bacterial checkpoint-control-related cluster,Uncharacterized secreted protein associated with spyDAC,Bil_Bt,Bil_mono,1.003882533,6.700698235,2.33376E-46,2.03873E-45,1293.988,1664.543,2601.935,2088.012,2267.246,2286.99,1905.83,2474.473,2579.42,1999.898,2427.847,2103.132
QI0013_2358,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.258805086,2.395096515,5.78999E-18,2.23177E-17,50.243,79.132,113.272,107.675,106.492,95.344,100.039,110.628,146.06,140.744,128.742,97.305
QI0013_2359,#N/A,#N/A,Helicase PriA essential for oriC/DnaA-independent DNA replication,Bil_Bt,Bil_mono,2.016228017,6.082534199,1.64182E-73,2.73705E-72,588.818,659.744,955.042,788.138,927.51,739.871,1634.538,2052.763,1786.801,1634.724,1877.33,1542.425
QI0013_236,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.122605943,0.000968781,0.000148268,0.000266137,17.629,9.201,25.542,17.761,18.321,16.526,29.673,22.693,22.396,19.97,22.098,9.634
QI0013_2360,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,2.471063614,3.914201262,2.4175E-108,7.9283E-107,87.265,103.056,149.919,153.187,152.295,177.976,364.549,492.625,488.814,357.566,484.224,329.488
QI0013_2361,#N/A,#N/A,23S rRNA (uridine(2552)-2-O)-methyltransferase (EC 2.1.1.166),Bil_Bt,Bil_mono,1.392446243,7.650166354,4.30366E-92,1.04357E-90,2104.053,2516.597,4303.242,3381.225,3771.874,3515.023,3709.926,5389.566,5586.308,4378.283,5131.432,4199.521
QI0013_2362,DNA Processing,RuvABC plus a hypothetical,Probable transcriptional regulatory protein YebC,Bil_Bt,Bil_mono,1.092023242,9.173324732,2.65982E-49,2.53379E-48,6111.187,8013.545,13999.141,11953.064,13766.079,12273.979,10615.17,15455.764,14821.195,10958.071,13603.436,11226.661
QI0013_2363,DNA Processing,RuvABC plus a hypothetical,Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4),Bil_Bt,Bil_mono,1.574298723,5.387717511,3.0958E-57,3.6864E-56,324.379,442.59,764.034,679.353,916.059,681.393,809.639,1160.175,1203.534,917.69,1151.954,893.085
QI0013_2364,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.492484333,10.12924118,7.5765E-161,5.9438E-159,30835.357,36689.871,69438.227,61734.554,66651.32,78689.488,4367.81,5754.544,6289.344,5353.032,6019.177,5053.105
QI0013_2365,#N/A,#N/A,Outer membrane lipoprotein omp16 precursor,Bil_Bt,Bil_mono,-2.407215621,9.081142795,1.2359E-192,1.4984E-190,14857.068,20578.128,33071.111,27371.716,32612.851,34709.108,2382.288,2961.425,3140.29,2590.453,3311.748,2320.864
QI0013_2367,Protein Synthesis,Universal GTPases,GTP-binding and nucleic acid-binding protein YchF,Bil_Bt,Bil_mono,1.524679032,7.893778002,1.92834E-59,2.4493E-58,1788.489,2686.824,4268.816,4025.057,5033.745,4394.733,4103.3,6802.2,6753.814,4827.143,6729.181,5423.056
QI0013_2369,RNA Processing,"RNA processing and degradation, bacterial",Exoribonuclease II (EC 3.1.13.1),Bil_Bt,Bil_mono,1.428077673,7.876173054,9.31921E-43,7.50225E-42,1795.541,2570.886,4993.982,4242.627,4498.996,5133.333,3666.689,6041.042,6725.576,5256.983,6653.28,5269.873
QI0013_237,#N/A,#N/A,Bacterioferritin (EC 1.16.3.1),Bil_Bt,Bil_mono,-1.083880579,9.073068362,6.89766E-15,2.32498E-14,15826.678,19253.119,23592.873,21859.187,22246.497,22994.482,5736.99,7753.411,5573.65,4741.555,5171.785,4395.094
QI0013_2380,"Stress Response, Defense and Virulence",Antibiotic targets in metabolic pathways,1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267),Bil_Bt,Bil_mono,1.206605914,6.434944735,1.84351E-46,1.61752E-45,840.035,1093.133,1849.006,1754.996,2024.491,1858.577,1432.764,1969.556,2233.744,1900.046,2307.752,1924.901
QI0013_2381,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.743172284,2.001228064,1.85237E-29,1.05725E-28,28.207,25.764,71.073,76.594,66.414,72.462,78.844,107.791,121.717,100.803,104.723,95.378
QI0013_2386,#N/A,#N/A,Glycosyltransferases involved in cell wall biogenesis,Bil_Bt,Bil_mono,1.446784419,7.132038442,2.63314E-35,1.74713E-34,980.187,1476.833,3107.219,2468.761,2897.037,2922.618,2194.926,3700.836,3892.986,3069.743,4027.516,3252.485
QI0013_2387,#N/A,#N/A,DegT/DnrJ/EryC1/StrS aminotransferase,Bil_Bt,Bil_mono,1.234930634,7.457822583,1.46185E-67,2.19059E-66,1713.565,2329.808,4075.587,3352.364,3507.362,3826.481,2931.655,4610.443,4788.821,3527.162,4632.797,3689.875
